availability,location,total_sqft,bath,balcony,price,bhk,price_per_sqft,price_category,estimated_monthly_rent,annual_rent,rental_yield,future_price_5yr,roi_5yr,sqft_scaled,price_sqft_scaled,investment_score
Ready To Move,Koramangala,1600.0,2.0,0.0,140.0,3,8750.0,Premium,70000.0,840000.0,6.0,187.35158086400003,33.822557760000024,0.0250134687908874,0.048138691259308454,0.3957526047708091
19-Jul,Kanakpura Road,1596.0,3.0,1.0,118.0,3,7393.483709273183,Premium,59000.0,708000.0,6.0,157.91061815680004,33.82255776000003,0.024936504271530824,0.04044008141417806,0.3987858699972473
Ready To Move,Horamavu Agara,1557.0,3.0,1.0,70.0,3,4495.82530507386,Mid-Range,35000.0,420000.0,6.0,93.67579043200001,33.822557760000024,0.024186100207804203,0.02399505847498342,0.40491363673468916
Ready To Move,other,1410.0,3.0,3.0,68.0,3,4822.695035460993,Mid-Range,34000.0,408000.0,6.0,90.99933927680001,33.822557760000024,0.021357654121450013,0.02585013573548959,0.40247453817867423
Ready To Move,Sarjapur  Road,1984.0,4.0,1.0,148.0,3,7459.677419354839,Premium,74000.0,888000.0,6.0,198.05738548480005,33.82255776000003,0.032402062649118754,0.040815749256579936,0.4031149378868393
Ready To Move,Kadugodi,1196.0,2.0,3.0,60.0,2,5016.722408026756,Mid-Range,30000.0,360000.0,6.0,80.29353465600002,33.82255776000003,0.01724005233587316,0.026951295412576275,0.3995635132364934
21-Dec,Thanisandra,2259.0,3.0,2.0,112.0,4,4957.9459938025675,Premium,56000.0,672000.0,6.0,149.88126469120004,33.82255776000004,0.037693373354883396,0.026617722801394912,0.4119689348923721
Ready To Move,Kenchenahalli,1720.0,3.0,,100.0,3,5813.953488372093,Mid-Range,50000.0,600000.0,6.0,133.82255776000002,33.822557760000024,0.0273224043715847,0.03147580505978593,0.40380312059903645
Ready To Move,other,1256.0,2.0,1.0,62.8,2,5000.0,Mid-Range,31400.0,376800.0,6.0,84.04056627328,33.82255776000002,0.018394520126221812,0.026856391063878705,0.4002941556501816
Ready To Move,Haralur Road,1243.0,2.0,2.0,46.0,2,3700.7240547063557,Budget,23000.0,276000.0,6.0,61.558376569600014,33.82255776000003,0.018144385438312937,0.019482636209361345,0.4030935767792433
18-May,Electronic City Phase II,1310.0,2.0,1.0,37.83,3,2887.7862595419847,Budget,18915.0,226980.0,6.0,50.625073600608005,33.82255776000002,0.019433541137535596,0.014868986556854966,0.4057125300597794
Ready To Move,7th Phase JP Nagar,1140.0,2.0,1.0,57.0,2,5000.0,Mid-Range,28500.0,342000.0,6.0,76.27885792320002,33.82255776000004,0.016162549064881092,0.026856391063878705,0.3989549730133772
Ready To Move,Cooke Town,1600.0,3.0,2.0,260.0,3,16250.0,Luxury,130000.0,1560000.0,6.0,347.93865017600007,33.822557760000024,0.0250134687908874,0.09070329165016797,0.3787267646144653
Ready To Move,Kothanur,1790.0,3.0,2.0,120.0,3,6703.91061452514,Premium,60000.0,720000.0,6.0,160.58706931200004,33.82255776000003,0.028669283460324792,0.03652656098507956,0.4025909456821631
Ready To Move,Harlur,1335.0,2.0,0.0,72.76,2,5450.187265917603,Mid-Range,36380.00000000001,436560.0000000001,6.000000000000001,97.36929302617602,33.822557760000024,0.0199145693835142,0.02941132987385689,0.4001842096805658
Ready To Move,Nehru Nagar,1674.0,3.0,,81.0,3,4838.709677419355,Mid-Range,40500.0,486000.0,6.0,108.39627178560002,33.822557760000024,0.02643731239898407,0.02594102331353764,0.4054859781139754
Ready To Move,other,1786.0,3.0,2.0,79.99,3,4478.723404255318,Mid-Range,39994.99999999999,479939.9999999999,5.999999999999999,107.04466395222401,33.822557760000024,0.028592318940968215,0.023898000398414707,0.40759619120521506
18-Dec,Sarjapur  Road,1035.0,2.0,1.0,47.0,2,4541.062801932367,Budget,23500.0,282000.0,6.0,62.896602147200014,33.822557760000024,0.014142230431770954,0.0242517939385121,0.3987846206836578
19-Dec,Whitefield,1564.0,3.0,1.0,103.0,3,6585.677749360614,Premium,51500.0,618000.0,6.0,137.83723449280004,33.82255776000003,0.02432078811667821,0.03585555636390697,0.40025025032444417
18-Mar,Margondanahalli,1334.0,2.0,1.0,67.76,2,5079.460269865068,Mid-Range,33880.00000000001,406560.0000000001,6.000000000000001,90.67816513817603,33.822557760000024,0.019895328253675057,0.027307350348379566,0.4010142568128532
18-May,Bommasandra,1365.0,3.0,1.0,53.96,3,3953.1135531135533,Mid-Range,26980.0,323760.0,6.0,72.21065216729602,33.82255776000003,0.020491803278688527,0.02091501729503492,0.40392907504919917
Ready To Move,Choodasandra,1115.0,2.0,1.0,50.0,2,4484.304932735426,Budget,25000.0,300000.0,6.0,66.91127888000001,33.822557760000024,0.015681520818902485,0.02392967713565817,0.3998370416370783
Ready To Move,Jalahalli East,1020.0,2.0,1.0,42.48,2,4164.705882352941,Budget,21240.0,254880.0,6.0,56.84782253644801,33.822557760000024,0.013853613484183791,0.02211586302034769,0.3994658228823712
Ready To Move,other,1369.0,2.0,3.0,72.0,3,5259.313367421476,Mid-Range,36000.0,432000.0,6.0,96.35224158720001,33.82255776000002,0.0205687677980451,0.02832806704525247,0.4010100338607261
18-Aug,Whitefield,1240.0,2.0,2.0,41.0,2,3306.451612903226,Budget,20500.0,246000.0,6.0,54.86724868160001,33.822557760000024,0.018086662048795506,0.017245029685297526,0.40395398535515836
Ready To Move,other,1418.0,2.0,1.0,62.0,2,4372.3554301833565,Mid-Range,31000.0,372000.0,6.0,82.96998581120002,33.82255776000003,0.021511583160163165,0.02329433235698026,0.4035892169533058
Ready To Move,Hebbal,2250.0,3.0,,219.0,3,9733.333333333334,Luxury,109500.0,1314000.0,6.0,293.07140149440005,33.822557760000024,0.0375202031863311,0.05371938331055448,0.40102436858757684
Ready To Move,KR Puram,1020.0,2.0,2.0,39.0,2,3823.529411764706,Budget,19500.0,234000.0,6.0,52.19079752640001,33.822557760000024,0.013853613484183791,0.02017959100256741,0.40024033168948336
Ready To Move,Yelahanka New Town,1290.0,2.0,2.0,70.0,2,5426.356589147287,Mid-Range,35000.0,420000.0,6.0,93.67579043200001,33.822557760000024,0.019048718540752713,0.029276084109353926,0.39971879748071004
Ready To Move,Attibele,1500.0,3.0,2.0,90.0,3,6000.0,Mid-Range,45000.0,540000.0,6.0,120.44030198400003,33.82255776000003,0.023089355806972987,0.0325316711159933,0.4008409450377865
Ready To Move,Billekahalli,1290.0,3.0,3.0,62.0,3,4806.201550387597,Mid-Range,31000.0,372000.0,6.0,82.96998581120002,33.82255776000003,0.019048718540752713,0.025756530588662698,0.4011266188889866
Ready To Move,Jalahalli,1881.0,3.0,2.0,115.0,3,6113.769271664009,Premium,57500.0,690000.0,6.0,153.89594142400003,33.822557760000024,0.03042022627568691,0.03317734359401166,0.4049811983278075
Ready To Move,Jigani,943.0,2.0,2.0,49.5,2,5249.204665959703,Budget,24750.0,297000.0,6.0,66.24216609120002,33.82255776000004,0.012372046486569692,0.02827069733349369,0.3961149489585444
18-Dec,Electronic City,1140.0,2.0,1.0,32.93,2,2888.59649122807,Budget,16465.0,197580.0,6.0,44.067768270368006,33.822557760000024,0.016162549064881092,0.014873584848580597,0.4037480954994964
Ready To Move,other,1035.0,2.0,2.0,60.0,2,5797.101449275362,Mid-Range,30000.0,360000.0,6.0,80.29353465600002,33.82255776000003,0.014142230431770954,0.0313801650184628,0.39593327225167746
18-Dec,Whitefield,1500.0,3.0,1.0,71.0,3,4733.333333333333,Mid-Range,35500.0,426000.0,6.0,95.01401600960001,33.82255776000002,0.023089355806972987,0.025342983049981477,0.4037164202641912
Ready To Move,other,5665.84,7.0,,988.0,5,17437.837990483316,Luxury,494000.0,5928000.0,6.0,1322.1668706688004,33.82255776000004,0.10324482413607328,0.09744460490270182,0.42296905252056327
18-Apr,other,1232.0,2.0,1.0,94.28,2,7652.597402597403,Mid-Range,47140.0,565680.0,6.0,126.16790745612802,33.822557760000024,0.01793273301008235,0.041910624189130746,0.3939953901303972
Ready To Move,Uttarahalli,1290.0,2.0,2.0,56.12,3,4350.387596899225,Mid-Range,28060.0,336720.0,6.0,75.10121941491201,33.822557760000024,0.019048718540752713,0.02316965875095465,0.40216136762406973
Ready To Move,Malleshwaram,2610.0,4.0,2.0,306.0,4,11724.137931034482,Luxury,153000.0,1836000.0,6.0,409.49702674560007,33.822557760000024,0.044447009928422994,0.06501775693154584,0.40066110318443543
Ready To Move,Anandapura,1576.0,3.0,2.0,58.7,3,3724.6192893401017,Mid-Range,29350.0,352200.0,6.0,78.55384140512002,33.82255776000004,0.02455168167474794,0.019618248357818842,0.4068837096617212
Ready To Move,other,980.0,2.0,1.0,41.0,2,4183.673469387755,Budget,20500.0,246000.0,6.0,54.86724868160001,33.822557760000024,0.013083968290618024,0.022223509388683112,0.39896097721889756
Ready To Move,Hebbal,4000.0,6.0,1.0,440.0,4,11000.0,Luxury,220000.0,2640000.0,6.0,588.8192541440001,33.82255776000002,0.07119218040483337,0.06090807137656631,0.41835207969227356
18-Jun,Sarjapur  Road,1346.0,2.0,1.0,74.03,2,5500.0,Mid-Range,37015.0,444180.0,6.0,99.06883950972802,33.822557760000024,0.020126221811744786,0.029694031089936006,0.40019812065107246
Ready To Move,Hoodi,1181.0,2.0,2.0,55.0,2,4657.070279424217,Mid-Range,27500.0,330000.0,6.0,73.60240676800001,33.82255776000002,0.016951435388286,0.02491016886141773,0.40020679368840456
Ready To Move,other,6652.0,6.0,1.0,660.0,4,9921.828021647625,Luxury,330000.0,3960000.0,6.0,883.2288812160002,33.82255776000003,0.12221965673824366,0.05478914345507414,0.45141613666091657
Ready To Move,other,1307.0,2.0,2.0,59.0,2,4514.154552410099,Mid-Range,29500.0,354000.0,6.0,78.95530907840002,33.82255776000003,0.019375817748018165,0.02409908208676105,0.4019858578141065
18-May,other,1215.0,2.0,2.0,49.86,3,4103.7037037037035,Budget,24930.0,299160.0,6.0,66.72392729913601,33.82255776000002,0.017605633802816902,0.021769658572724136,0.40185551685260046
Ready To Move,Sanjay nagar,1180.0,2.0,3.0,80.0,2,6779.661016949152,Mid-Range,40000.0,480000.0,6.0,107.05804620800002,33.822557760000024,0.016932194258446855,0.03695646573289621,0.39537673026190967
Ready To Move,Amruthahalli,600.0,1.0,1.0,55.0,1,9166.666666666666,Mid-Range,27500.0,330000.0,6.0,73.60240676800001,33.82255776000002,0.005772338951743246,0.050503391281022866,0.3832620468586368
Ready To Move,Sarjapur  Road,1115.0,2.0,2.0,50.0,2,4484.304932735426,Budget,25000.0,300000.0,6.0,66.91127888000001,33.822557760000024,0.015681520818902485,0.02392967713565817,0.3998370416370783
Ready To Move,other,1025.0,2.0,2.0,43.04,2,4199.024390243902,Budget,21520.0,258240.0,6.0,57.59722885990401,33.822557760000024,0.013949819133379511,0.022310630163599594,0.3994456394145879
Ready To Move,Ramagondanahalli,1910.0,3.0,2.0,131.0,3,6858.638743455497,Premium,65500.0,786000.0,6.0,175.30755066560005,33.82255776000004,0.030978219041022086,0.03740468644869903,0.40362505684513367
Ready To Move,Gottigere,1200.0,2.0,2.0,50.0,2,4166.666666666667,Budget,25000.0,300000.0,6.0,66.91127888000001,33.822557760000024,0.01731701685522974,0.022126991020449873,0.4015394137049579
19-Dec,other,2920.0,4.0,3.0,536.0,4,18356.164383561645,Luxury,268000.0,3216000.0,6.0,717.2889095936001,33.822557760000024,0.05041176017855768,0.1026563643626696,0.3891845103620668
Ready To Move,Hebbal,1349.0,2.0,1.0,98.0,2,7264.6404744255005,Mid-Range,49000.0,588000.0,6.0,131.14610660480002,33.822557760000024,0.020183945201262217,0.03970885997359709,0.3962268231313185
Ready To Move,Electronics City Phase 1,1175.0,2.0,1.0,60.0,2,5106.382978723404,Mid-Range,30000.0,360000.0,6.0,80.29353465600002,33.82255776000003,0.016835988609251135,0.027460144260912173,0.3991175354611859
Ready To Move,2nd Phase Judicial Layout,1150.0,2.0,1.0,40.25,2,3500.0,Budget,20125.0,241500.0,6.0,53.863579498400014,33.82255776000003,0.016354960363272532,0.018343470985706805,0.4024755878236808
20-Dec,Old Madras Road,935.0,2.0,1.0,32.72,2,3499.4652406417113,Budget,16360.0,196320.0,6.0,43.78674089907201,33.822557760000024,0.012218117447856537,0.018340436076588026,0.3999946960380788
Ready To Move,Whitefield,1404.0,2.0,2.0,59.0,3,4202.279202279202,Mid-Range,29500.0,354000.0,6.0,78.95530907840002,33.82255776000003,0.021242207342415147,0.022329102133416913,0.40381368355208236
Ready To Move,other,2700.0,3.0,2.0,230.0,4,8518.518518518518,Luxury,115000.0,1380000.0,6.0,307.79188284800006,33.822557760000024,0.04617871161394597,0.046824969025022666,0.40897723935835856
Ready To Move,HSR Layout,1203.0,2.0,2.0,60.0,2,4987.5311720698255,Mid-Range,30000.0,360000.0,6.0,80.29353465600002,33.82255776000003,0.017374740244747174,0.026785626973453335,0.399710593357467
Ready To Move,Somasundara Palya,1571.0,3.0,3.0,63.0,3,4010.1845957988544,Mid-Range,31500.0,378000.0,6.0,84.30821138880002,33.822557760000024,0.02445547602555222,0.02123891144514019,0.40617772103727523
Ready To Move,other,1125.0,2.0,2.0,46.0,2,4088.8888888888887,Budget,23000.0,276000.0,6.0,61.558376569600014,33.82255776000003,0.01587393211729393,0.021685580349729845,0.40085012713048446
18-Apr,Kammasandra,610.0,1.0,1.0,18.5,1,3032.7868852459014,Budget,9250.0,111000.0,6.0,24.757173185600006,33.82255776000003,0.005964750250134688,0.015691905715456537,0.3973020878638982
Ready To Move,Ambalipura,1198.0,2.0,2.0,80.0,2,6677.79632721202,Mid-Range,40000.0,480000.0,6.0,107.05804620800002,33.822557760000024,0.01727853459555145,0.036378355091216216,0.3958157787208444
Ready To Move,Chandapura,1200.0,3.0,2.0,65.0,3,5416.666666666667,Mid-Range,32500.0,390000.0,6.0,86.98466254400002,33.822557760000024,0.01731701685522974,0.029221091085593124,0.39870177367890064
Ready To Move,other,1200.0,2.0,2.0,45.0,2,3750.0,Budget,22500.0,270000.0,6.0,60.220150992000015,33.82255776000003,0.01731701685522974,0.019762290998735454,0.40248529371364367
Ready To Move,other,6688.0,6.0,1.0,700.0,4,10466.507177033493,Luxury,350000.0,4200000.0,6.0,936.7579043200002,33.822557760000024,0.12291233741245285,0.05788035020043818,0.45059526236729647
Ready To Move,other,1830.0,3.0,2.0,95.0,3,5191.256830601093,Mid-Range,47500.0,570000.0,6.0,127.13142987200003,33.822557760000024,0.02943892865389056,0.027941827139419746,0.4064866263365665
19-Sep,Kudlu Gate,1432.0,2.0,2.0,61.11,3,4267.458100558659,Mid-Range,30555.0,366660.0,6.0,81.77896504713601,33.822557760000024,0.021780958977911182,0.02269901063464112,0.4039889711328903
Ready To Move,Somasundara Palya,2300.0,2.0,0.0,70.0,3,3043.478260869565,Mid-Range,35000.0,420000.0,6.0,93.67579043200001,33.822557760000024,0.038482259678288305,0.01575258226626318,0.4167883229004677
Ready To Move,9th Phase JP Nagar,1331.95,2.0,2.0,69.0,2,5180.374638687638,Mid-Range,34500.0,414000.0,6.0,92.33756485440001,33.822557760000024,0.01985588393750481,0.027880067652730038,0.4007615033014109
Ready To Move,Yeshwanthpur,1876.0,3.0,3.0,160.0,3,8528.784648187633,Premium,80000.0,960000.0,6.0,214.11609241600004,33.822557760000024,0.03032402062649119,0.046883232185946214,0.39944111950151623
18-Dec,Whitefield,1639.0,3.0,2.0,107.0,3,6528.370957901159,Premium,53500.0,642000.0,6.0,143.19013680320003,33.82255776000003,0.025763872854614022,0.03553032427348644,0.40124619400337386
Ready To Move,Akshaya Nagar,1200.0,4.0,2.0,125.0,4,10416.666666666666,Premium,62500.0,750000.0,6.0,167.27819720000002,33.82255776000002,0.01731701685522974,0.05759749134616612,0.38735121357467145
Ready To Move,Kanakpura Road,1665.0,3.0,2.0,74.9,3,4498.498498498499,Mid-Range,37450.00000000001,449400.0000000001,6.000000000000001,100.23309576224003,33.822557760000024,0.02626414223043177,0.024010229596301717,0.4061543934997384
Ready To Move,Kogilu,1140.0,2.0,2.0,50.66,2,4443.859649122807,Mid-Range,25330.0,303960.0,6.0,67.79450776121601,33.822557760000024,0.016162549064881092,0.023700138824369357,0.40021747390918094
21-Dec,Electronic City,2093.0,4.0,2.0,134.0,4,6402.293358815098,Premium,67000.0,804000.0,6.0,179.32222739840003,33.822557760000024,0.034499345801585465,0.03481479859037481,0.40677368804480135
Ready To Move,Kanakpura Road,1450.0,3.0,3.0,60.9,3,4200.0,Mid-Range,30450.0,365400.0,6.0,81.49793767584002,33.82255776000004,0.022127299315015777,0.022316167022187024,0.4043499127801347
18-May,TC Palaya,1330.0,3.0,3.0,46.56,3,3500.751879699248,Budget,23280.0,279360.0,6.0,62.307782893056014,33.822557760000024,0.01981836373431848,0.018347738113565538,0.4045519229951649
Ready To Move,other,1200.0,5.0,1.0,350.0,4,29166.666666666668,Luxury,175000.0,2100000.0,6.0,468.3789521600001,33.822557760000024,0.01731701685522974,0.1640089923233149,0.34478661318381193
18-Dec,Talaghattapura,1800.0,3.0,1.0,84.0,3,4666.666666666667,Mid-Range,42000.0,504000.0,6.0,112.41094851840002,33.822557760000024,0.028861694758716232,0.024964631046507174,0.4073311644366269
Ready To Move,other,2872.0,4.0,3.0,183.0,4,6371.866295264624,Premium,91500.0,1098000.0,6.0,244.89528070080004,33.822557760000024,0.04948818594627876,0.03464211648356238,0.41583606497434233
Ready To Move,other,1486.0,2.0,2.0,65.0,3,4374.158815612383,Mid-Range,32500.0,390000.0,6.0,86.98466254400002,33.822557760000024,0.022819979989224966,0.023304567074331883,0.40437016116380226
Ready To Move,Chikkalasandra,1425.0,1.0,0.0,54.0,3,3789.4736842105262,Mid-Range,27000.0,324000.0,6.0,72.26418119040001,33.82255776000002,0.021646271069037173,0.019986315211318925,0.4049932365568948
Ready To Move,Raja Rajeshwari Nagar,1255.0,2.0,2.0,42.54,2,3389.641434262948,Budget,21270.0,255240.0,6.0,56.92811607110401,33.822557760000024,0.01837527899638267,0.017717155218999334,0.4039383053102299
Ready To Move,Electronic City,750.0,2.0,1.0,19.5,2,2600.0,Budget,9750.0,117000.0,6.0,26.095398763200006,33.822557760000024,0.00865850842761487,0.013235718938803664,0.39990081748104744
Ready To Move,Nagarbhavi,1225.0,2.0,3.0,58.0,2,4734.693877551021,Mid-Range,29000.0,348000.0,6.0,77.61708350080002,33.82255776000004,0.017798045101208342,0.02535070451944014,0.40053854525294896
20-Jan,Badavala Nagar,1274.0,2.0,1.0,90.0,2,7064.36420722135,Mid-Range,45000.0,540000.0,6.0,120.44030198400003,33.82255776000003,0.018740860463326407,0.0385722360694214,0.3958156218502273
Ready To Move,other,4600.0,9.0,,150.0,9,3260.8695652173915,Premium,75000.0,900000.0,6.0,200.73383664000005,33.82255776000003,0.08273685830831987,0.016986338799331573,0.4428475794652593
Ready To Move,Kathriguppe,1350.0,3.0,2.0,80.99,3,5999.259259259258,Mid-Range,40494.99999999999,485939.9999999999,5.999999999999999,108.38288952982401,33.822557760000024,0.020203186331101363,0.032527467204843584,0.3991109249167234
19-Jun,other,1100.0,2.0,2.0,64.08,2,5825.454545454545,Mid-Range,32040.0,384480.0,6.0,85.75349501260801,33.822557760000024,0.015392903871315325,0.03154107677962421,0.3966193116109395
Ready To Move,Whitefield,1760.0,3.0,2.0,139.0,3,7897.727272727273,Premium,69500.0,834000.0,6.0,186.01335528640004,33.82255776000003,0.028092049565150466,0.04330180485125624,0.3995345077985878
18-Jul,Bommasandra,1200.0,3.0,2.0,110.0,3,9166.666666666666,Premium,55000.0,660000.0,6.0,147.20481353600002,33.82255776000002,0.01731701685522974,0.050503391281022866,0.3901888536007287
Ready To Move,Chandapura,1095.0,2.0,2.0,28.0,3,2557.077625570776,Budget,14000.0,168000.0,6.0,37.47031617280001,33.82255776000004,0.015296698222119605,0.012992122443416094,0.40398116995590533
Ready To Move,HSR Layout,1140.0,2.0,2.0,46.0,2,4035.0877192982457,Budget,23000.0,276000.0,6.0,61.558376569600014,33.82255776000003,0.016162549064881092,0.021380243645171635,0.40114543198086
Ready To Move,Raja Rajeshwari Nagar,1530.0,3.0,3.0,64.86,3,4239.21568627451,Mid-Range,32430.0,389160.0,6.0,86.79731096313601,33.822557760000024,0.02366658970214731,0.022538727024230733,0.40518446301159605
18-Feb,Kundalahalli,1724.0,3.0,3.0,140.0,3,8120.649651972158,Premium,70000.0,840000.0,6.0,187.35158086400003,33.822557760000024,0.027399368890941276,0.04456695178335466,0.39861284062122293
18-Mar,Horamavu Agara,1058.0,2.0,2.0,47.0,2,4442.34404536862,Budget,23500.0,282000.0,6.0,62.896602147200014,33.822557760000024,0.01458477641807127,0.023691537348616308,0.3992742509113963
Ready To Move,other,1464.0,3.0,2.0,56.0,3,3825.136612021858,Mid-Range,28000.0,336000.0,6.0,74.94063234560002,33.82255776000004,0.022396675132763798,0.02018871231412658,0.40536252015400764
